TCMGene	DiseasomeGene Manually	DiseasomeGenebySilk
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/APP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CVAP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/APP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/APP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/APP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/APP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDK4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CMM3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDK4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CDK4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDK4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CDK4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TNNI3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNNI3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNNI3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TNNI3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNNC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNNI3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CLN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPT1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPT1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR2E3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ESCS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR2E3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR2E3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PNR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR2E3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR2E3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR2E3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR2E3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ESR1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ESR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ESR1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ESR1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ESR1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ESR1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CALCA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CALCA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CALCA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CALCA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CALC1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CALCA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MKL1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MKL1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MKL1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MKL1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MKL1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LTA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LTA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LTA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LTA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TNFB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LTA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MDR1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABCB1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PGY1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABCB1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAT1A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MATA1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAT1A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAT1A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAT1A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAT1A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAT1A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SAMS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAT1A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ZAP70	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ZAP70	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ZAP70
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ZAP70	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SRK	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ZAP70
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ZAP70	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/STD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ZAP70
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALX4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PFM2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALX4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALX4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FPP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALX4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ALX4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALX4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALX4
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/B4GALT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/B4GALT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/B4GALT1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/B4GALT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GTB	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/B4GALT1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/B4GALT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GGTB2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/B4GALT1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/B4GALT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GT1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/B4GALT1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PKLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PK1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKLR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PKLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PKLR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HAL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HAL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HAL
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/HAL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HSTD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HAL
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/KLK3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PSA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/KLK3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/KLK3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/KLK3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/KLK3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR5A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FTZ1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR5A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FTZF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR5A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR5A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SF1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR5A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGPS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGPS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGPS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AGPS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ADHAPS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AGPS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NFKBIA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NFKBIA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NFKBIA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NFKBIA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IKBA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NFKBIA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPARG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPARG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PPARG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARG2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PPARG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AFP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HPAFP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AFP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/AFP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AFP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AFP
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAP3K8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAP3K8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAP3K8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAP3K8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EST	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAP3K8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAP3K8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TPL2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAP3K8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/MAP3K8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/COT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MAP3K8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYP2C19	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP2C	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP2C19
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYP2C19	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP2C19	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP2C19
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/POLG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PEO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/POLG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLGA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/POLG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/POLG	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLG1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POLG
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TERT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TERT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TERT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TERT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EST2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TERT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/TERT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TCS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/TERT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ATN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATN1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ATN1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DRPLA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ATN1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FSCN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RFSN	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FSCN2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FSCN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FSCN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FSCN2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PRPF3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRPF3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRPF3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PRPF3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/HPRP3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRPF3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PRPF3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/RP18	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PRPF3
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL12B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL12B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL12B
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL12B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NKSF2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL12B
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABAT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/ABAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GABAT	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ABAT
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL2RA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL2RA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL2RA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/IL2RA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL2R	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/IL2RA
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PLA2G2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2G2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2G2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PLA2G2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MOM1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2G2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PLA2G2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2G2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/PLA2G2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2L	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PLA2G2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NOS2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NOS2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NOS2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NOS2A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NOS2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NOS2A
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AHO	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GPSA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PHP1A	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PHP1B	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/POH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GNAS
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SOD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SOD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SOD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SOD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALS	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SOD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SOD1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALS1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SOD1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CASP8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/MCH5	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CASP8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CASP8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CASP8	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CASP8
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/OPN1MW	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/OPN1MW	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/OPN1MW
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/OPN1MW	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CBBM	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/OPN1MW
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/OPN1MW	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CBD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/OPN1MW
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/OPN1MW	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/GCP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/OPN1MW
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/ALL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CML	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/PHL	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/BCR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/BCR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LDLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDLR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LDLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FH	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDLR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/LDLR	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FHC	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/LDLR
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR0B2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR0B2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR0B2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NR0B2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SHP	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NR0B2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NQO1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NQO1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NQO1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NQO1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DIA4	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NQO1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NQO1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/DTD	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NQO1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/NQO1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NMOR1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/NQO1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FBN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/FBN2	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CCA	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/FBN2
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SLC4A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC4A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC4A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SLC4A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/AE1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC4A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/SLC4A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/EPB3	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/SLC4A1
http://purl.org/net/tcm/tcm.lifescience.ntu.edu.tw/id/gene/CYP27A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP27A1	http://www4.wiwiss.fu-berlin.de/diseasome/resource/genes/CYP27A1
